NO;DEPT_DESC;DEPT_SHORT_DESC;VACANCY;APPLICATION_COUNT;HIRE_COUNT;RECEIVED_DATE;APPROVED_DATE;OPEN_DATE;CLOSE_DATE;ISSUE_DATE
3053;*(3FPD) Property Management Div (ABOLISHED);3;0730022DLMP;3;1;02/04/2007 00.00;02/04/2007 00.00;10/04/2007 00.00;23/04/2007 00.00;03/05/2007 14.41
3054;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3055;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3056;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3057;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3058;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3059;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3060;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3061;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3062;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3063;(PG) PBS/Office of Organizational Resources;CO;070016203MP;2;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;17/05/2007 12.28
3064;*(6F) Office of Asst. Reg Admin- FSS (ABOLISHED);6;760629;5;1;20/02/2007 00.00;02/03/2007 00.00;06/03/2007 00.00;08/05/2007 00.00;09/05/2007 12.18
3065;*(6BCE) External Services Division (ABOLISHED);6;760789;7;1;09/05/2007 00.00;10/05/2007 00.00;14/05/2007 00.00;22/05/2007 00.00;24/05/2007 14.33
3066;(BEB) Financial Management Division;CO;070019921MP;3;1;21/05/2007 00.00;23/05/2007 00.00;29/05/2007 00.00;04/06/2007 00.00;06/06/2007 11.35
3067;(3PC) Chesapeake Service Center;3;0730016LCMP;19;1;12/03/2007 00.00;13/03/2007 00.00;16/03/2007 00.00;26/03/2007 00.00;28/03/2007 09.11
3068;(WCP) Human Resources Division;N;WCPR076MP07;12;1;09/02/2007 00.00;12/02/2007 00.00;13/02/2007 00.00;06/03/2007 00.00;08/03/2007 16.29
3069;(WCP) Human Resources Division;N;WCPR076MP07;12;1;09/02/2007 00.00;12/02/2007 00.00;13/02/2007 00.00;06/03/2007 00.00;08/03/2007 16.29
3070;(WCP) Human Resources Division;N;WCPR076MP07;12;1;09/02/2007 00.00;12/02/2007 00.00;13/02/2007 00.00;06/03/2007 00.00;13/03/2007 12.05
3071;(WCP) Human Resources Division;N;WCPR076MP07;12;1;09/02/2007 00.00;12/02/2007 00.00;13/02/2007 00.00;06/03/2007 00.00;13/03/2007 12.05
3072;(3PC) Chesapeake Service Center;3;0730019LCMP;37;1;12/03/2007 00.00;21/03/2007 00.00;22/03/2007 00.00;04/04/2007 00.00;06/04/2007 12.05
3073;(3PC) Chesapeake Service Center;3;0730018LCMP;45;3;12/03/2007 00.00;21/03/2007 00.00;23/03/2007 00.00;05/04/2007 00.00;06/04/2007 16.32
3074;(3PC) Chesapeake Service Center;3;0730018LCMP;45;3;12/03/2007 00.00;21/03/2007 00.00;23/03/2007 00.00;05/04/2007 00.00;06/04/2007 16.32
3075;(WPD) Metropolitan Services Division;N;WPD140DE07;43;2;05/04/2007 00.00;12/04/2007 00.00;19/04/2007 00.00;02/05/2007 00.00;18/05/2007 08.21
3076;(WPD) Metropolitan Services Division;N;WPD140DE07;43;2;05/04/2007 00.00;12/04/2007 00.00;19/04/2007 00.00;02/05/2007 00.00;18/05/2007 08.21
3077;(WPD) Metropolitan Services Division;N;WPD140DE07;43;2;05/04/2007 00.00;12/04/2007 00.00;19/04/2007 00.00;02/05/2007 00.00;18/05/2007 08.21
3078;(6PF) Facilities Management Division;6;760759;19;2;02/05/2007 00.00;03/05/2007 00.00;04/05/2007 00.00;17/05/2007 00.00;18/05/2007 15.16
3079;(1PC) Property Development Division;1;710422;2;1;15/03/2007 00.00;15/03/2007 00.00;19/03/2007 00.00;30/03/2007 00.00;04/04/2007 10.14
3080;(B) Office of the Chief Financial Officer;CO;070009021MP;27;3;12/02/2007 00.00;12/02/2007 00.00;23/02/2007 00.00;15/03/2007 00.00;23/03/2007 11.11
3081;(XB) Office of Business Management;CO;070011226MP;38;3;05/03/2007 00.00;05/03/2007 00.00;15/03/2007 00.00;28/03/2007 00.00;10/04/2007 11.27
3082;*(PQ)Ofc of Nat'l Customer Service Mgmt (ABOLISH);CO;070013203MP;36;1;10/04/2007 00.00;10/04/2007 00.00;11/04/2007 00.00;24/04/2007 00.00;26/04/2007 16.23
3083;(PG) PBS/Office of Organizational Resources;CO;070014403MP;12;1;10/04/2007 00.00;10/04/2007 00.00;11/04/2007 00.00;24/04/2007 00.00;25/04/2007 17.50
3084;(BE) Office of the Controller;CO;070017921MP;22;1;03/05/2007 00.00;04/05/2007 00.00;08/05/2007 00.00;21/05/2007 00.00;23/05/2007 12.57
3085;(BE) Office of the Controller;CO;070017921MP;22;1;03/05/2007 00.00;04/05/2007 00.00;08/05/2007 00.00;21/05/2007 00.00;23/05/2007 12.57
3086;*(6F) Office of Asst. Reg Admin- FSS (ABOLISHED);6;760769;3;1;25/04/2007 00.00;04/05/2007 00.00;08/05/2007 00.00;21/05/2007 00.00;24/05/2007 13.37
3087;(3CP) Human Resources Division;3;0730033LCMP;38;1;14/05/2007 00.00;14/05/2007 00.00;14/05/2007 00.00;25/05/2007 00.00;29/05/2007 14.00
3088;(XCC) Office of Federal Citizen Information Center;CO;070013926MP;79;2;05/04/2007 00.00;05/04/2007 00.00;18/04/2007 00.00;01/05/2007 00.00;09/05/2007 14.01
3089;(AK) Office of Civil Rights;CO;070011826MP;24;1;14/03/2007 00.00;14/03/2007 00.00;26/03/2007 00.00;06/04/2007 00.00;19/04/2007 14.27
3090;(5P) Office of the Assist. Regional Administrator- PBS;5;0750475MP;13;1;18/04/2007 00.00;18/04/2007 00.00;04/05/2007 00.00;17/05/2007 00.00;21/05/2007 14.09
3091;(WPY) Service Delivery Support Division;N;WPY061MP07;11;1;05/12/2006 00.00;23/02/2007 00.00;02/03/2007 00.00;15/03/2007 00.00;22/03/2007 16.16
3092;(WPY) Service Delivery Support Division;N;WPY061MP07;11;1;05/12/2006 00.00;23/02/2007 00.00;02/03/2007 00.00;15/03/2007 00.00;22/03/2007 16.21
3093;(6PF) Facilities Management Division;6;760759;19;2;02/05/2007 00.00;03/05/2007 00.00;04/05/2007 00.00;17/05/2007 00.00;18/05/2007 15.16
3094;(3PC) Chesapeake Service Center;3;0730029LCMP;2;1;27/04/2007 00.00;21/05/2007 00.00;22/05/2007 00.00;05/06/2007 00.00;06/06/2007 08.45
3095;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;770692;102;3;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;15/05/2007 10.00
3096;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;770692;102;3;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;15/05/2007 10.00
3097;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;18/05/2007 10.34
3098;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;18/05/2007 10.34
3099;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;18/05/2007 10.34
3100;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;770692;102;3;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;21/05/2007 08.58
3101;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;770692;102;3;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;21/05/2007 08.58
3102;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;22/05/2007 17.21
3103;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;22/05/2007 17.21
3104;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;22/05/2007 17.21
3105;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770771;35;4;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;22/05/2007 17.24
3106;(6PF) Facilities Management Division;6;760731;7;1;26/04/2007 00.00;30/04/2007 00.00;02/05/2007 00.00;11/05/2007 00.00;01/06/2007 11.11
3107;(WP) Office of Asst. Regional Administrator- PBS;N;WP128MP07;10;1;28/03/2007 00.00;12/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;08/05/2007 11.26
3108;(PG) PBS/Office of Organizational Resources;CO;070015903MP;21;1;24/04/2007 00.00;24/04/2007 00.00;25/04/2007 00.00;08/05/2007 00.00;11/05/2007 16.56
3109;(XAP) Public Affairs Div;CO;070017626MP;2;1;01/05/2007 00.00;01/05/2007 00.00;16/05/2007 00.00;30/05/2007 00.00;05/06/2007 11.01
3110;(WP) Office of Asst. Regional Administrator- PBS;N;WP006DE07;55;3;14/09/2006 00.00;14/09/2006 00.00;12/01/2007 00.00;29/01/2007 00.00;07/02/2007 17.48
3111;*(3T) Federal Technology Service  (ABOLISHED);3;DEU-3-07-002;35;1;19/03/2007 00.00;19/03/2007 00.00;02/04/2007 00.00;06/04/2007 00.00;18/04/2007 14.52
3112;*(F) Office of the Commissioner- FSS (ABOLISHED);CO;070015022MP;18;1;29/03/2007 00.00;29/03/2007 00.00;09/04/2007 00.00;20/04/2007 00.00;25/04/2007 13.20
3113;*(FI) Ofc of the FSS Chief Infor Ofcr. (ABOLISHED);CO;070017222MP;2;1;30/04/2007 00.00;30/04/2007 00.00;02/05/2007 00.00;15/05/2007 00.00;30/05/2007 14.36
3114;*(FI) Ofc of the FSS Chief Infor Ofcr. (ABOLISHED);CO;070017222MP;2;1;30/04/2007 00.00;30/04/2007 00.00;02/05/2007 00.00;15/05/2007 00.00;30/05/2007 14.40
3115;*(FBP) Property Management Division (ABOLISHED);CO;070019022MP;3;1;08/05/2007 00.00;08/05/2007 00.00;14/05/2007 00.00;25/05/2007 00.00;29/05/2007 15.36
3116;(5P) Office of the Assist. Regional Administrator- PBS;5;0750595MP;2;1;07/05/2007 00.00;07/05/2007 00.00;05/06/2007 00.00;18/06/2007 00.00;19/06/2007 10.34
3117;(WAD) Deputy Regional Administrator;N;WCPC141MP07A;14;1;12/04/2007 00.00;13/04/2007 00.00;13/04/2007 00.00;23/04/2007 00.00;22/05/2007 10.54
3118;(WAD) Deputy Regional Administrator;N;WCPC141MP07A;14;1;12/04/2007 00.00;13/04/2007 00.00;13/04/2007 00.00;23/04/2007 00.00;22/05/2007 11.04
3119;(10PZ) Customer Operations Division;10;790940;10;1;05/03/2007 00.00;05/03/2007 00.00;06/03/2007 00.00;27/03/2007 00.00;05/04/2007 19.01
3120;(10PZ) Customer Operations Division;10;790940;10;1;05/03/2007 00.00;05/03/2007 00.00;06/03/2007 00.00;27/03/2007 00.00;05/04/2007 19.01
3121;(BB) Office of Budget;CO;070007721MP;37;2;31/01/2007 00.00;31/01/2007 00.00;06/02/2007 00.00;28/02/2007 00.00;09/03/2007 15.06
3122;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3123;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3124;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3125;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3126;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3127;(7P) Office of the Assist. Regional Administrator- PBS;7;770514;81;2;20/02/2007 00.00;21/02/2007 00.00;22/02/2007 00.00;08/03/2007 00.00;06/04/2007 19.23
3128;(7P) Office of the Assist. Regional Administrator- PBS;7;770354;65;2;07/02/2007 00.00;08/02/2007 00.00;09/02/2007 00.00;23/02/2007 00.00;28/03/2007 19.26
3129;(10PZ4) Northern Service Center;10;791100;10;1;27/03/2007 00.00;05/04/2007 00.00;06/04/2007 00.00;20/04/2007 00.00;02/05/2007 19.17
3130;(8P) Office of the Assist. Regional Administrator- PBS;8;780121;12;1;28/03/2007 00.00;28/03/2007 00.00;29/03/2007 00.00;12/04/2007 00.00;10/05/2007 22.02
3131;(8P) Office of the Assist. Regional Administrator- PBS;8;780121;12;1;28/03/2007 00.00;28/03/2007 00.00;29/03/2007 00.00;12/04/2007 00.00;10/05/2007 22.05
3132;*(9FS)Western Distribution Center (ABOLISHED);9;791531;1;1;23/05/2007 00.00;23/05/2007 00.00;01/06/2007 00.00;14/06/2007 00.00;18/06/2007 10.31
3133;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;770692;102;3;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;15/05/2007 10.00
3134;(WPZ) Triangle Services Center;N;WPZ150MP07;22;1;26/04/2007 00.00;01/05/2007 00.00;09/05/2007 00.00;22/05/2007 00.00;31/05/2007 14.41
3135;(7P) Office of the Assist. Regional Administrator- PBS;7;770191;19;1;24/01/2007 00.00;25/01/2007 00.00;25/01/2007 00.00;08/02/2007 00.00;23/02/2007 17.43
3136;(7P) Office of the Assist. Regional Administrator- PBS;7;770191;19;1;24/01/2007 00.00;25/01/2007 00.00;25/01/2007 00.00;08/02/2007 00.00;23/02/2007 17.43
3137;(7P) Office of the Assist. Regional Administrator- PBS;7;770191;19;1;24/01/2007 00.00;25/01/2007 00.00;25/01/2007 00.00;08/02/2007 00.00;23/02/2007 17.56
3138;(7P) Office of the Assist. Regional Administrator- PBS;7;770191;19;1;24/01/2007 00.00;25/01/2007 00.00;25/01/2007 00.00;08/02/2007 00.00;23/02/2007 17.56
3139;(WPC) Property Management Division;N;WPC138MP07;10;1;30/03/2007 00.00;24/04/2007 00.00;24/04/2007 00.00;14/05/2007 00.00;22/05/2007 13.36
3140;(WPC) Property Management Division;N;WPC138MP07;10;1;30/03/2007 00.00;24/04/2007 00.00;24/04/2007 00.00;14/05/2007 00.00;22/05/2007 13.47
3141;(1PM) Program Operations Division- Boston;1;710345;4;1;03/05/2007 00.00;03/05/2007 00.00;07/05/2007 00.00;18/05/2007 00.00;23/05/2007 12.07
3142;(PMA) Office of Energy and Environment;CO;070020103MP;7;1;31/05/2007 00.00;31/05/2007 00.00;01/06/2007 00.00;14/06/2007 00.00;15/06/2007 17.23
3143;(WCA) Program Support Division;N;WCA165MP07;15;1;17/05/2007 00.00;17/05/2007 00.00;25/05/2007 00.00;08/06/2007 00.00;18/06/2007 16.20
3144;*(PL) Office of Applied Science (ABOLISHED);CO;070019403MP;4;1;25/05/2007 00.00;25/05/2007 00.00;29/05/2007 00.00;11/06/2007 00.00;12/06/2007 17.09
3145;*(6BCY) National Payroll Center (ABOLISHED);6;760809;2;1;15/05/2007 00.00;15/05/2007 00.00;16/05/2007 00.00;30/05/2007 00.00;31/05/2007 10.32
3146;(7P) Office of the Assist. Regional Administrator- PBS;7;770661;18;1;02/11/2006 00.00;10/04/2007 00.00;12/04/2007 00.00;10/05/2007 00.00;24/05/2007 14.56
3147;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;03/05/2007 11.23
3148;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;03/05/2007 11.23
3149;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;09/05/2007 13.05
3150;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;09/05/2007 13.05
3151;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;16/05/2007 12.38
3152;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;16/05/2007 12.38
3153;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;17/05/2007 09.59
3154;(WPZ) Triangle Services Center;N;WPZ088MP07;14;2;26/01/2007 00.00;02/04/2007 00.00;12/04/2007 00.00;25/04/2007 00.00;17/05/2007 09.59
3155;(WPGW) White House Service Center;N;WPGW012DE07;11;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;25/01/2007 11.37
3156;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;30/01/2007 06.49
3157;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;30/01/2007 06.53
3158;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;07/02/2007 12.53
3159;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;30/01/2007 06.49
3160;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;30/01/2007 06.53
3161;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;07/02/2007 12.53
3162;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;07/02/2007 12.53
3163;(WP) Office of Asst. Regional Administrator- PBS;N;WP011DE07;12;2;09/10/2006 00.00;16/11/2006 00.00;30/11/2006 00.00;13/12/2006 00.00;07/02/2007 12.53
3164;(2P) Office of Asst Regional Administrator- PBS;2;720532;6;1;21/02/2007 00.00;21/02/2007 00.00;16/03/2007 00.00;29/03/2007 00.00;30/03/2007 14.11
3165;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;29/03/2007 10.20
3166;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;29/03/2007 10.20
3167;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;30/03/2007 16.28
3168;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;30/03/2007 16.28
3169;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;01/04/2007 12.40
3170;(WPJ) DC Services Division;N;WPJ116DE07;22;3;08/03/2007 00.00;09/03/2007 00.00;09/03/2007 00.00;23/03/2007 00.00;01/04/2007 12.40
3171;(1PK) Program Operations Division- North;1;710145;26;2;31/01/2007 00.00;12/02/2007 00.00;14/02/2007 00.00;14/03/2007 00.00;22/03/2007 12.06
3172;(1PK) Program Operations Division- North;1;710145;26;2;31/01/2007 00.00;12/02/2007 00.00;14/02/2007 00.00;14/03/2007 00.00;22/03/2007 12.06
3173;(WPT) Portfolio Management Division;N;WPT135DE07;62;1;22/03/2007 00.00;17/04/2007 00.00;19/04/2007 00.00;02/05/2007 00.00;11/05/2007 16.53
3174;(2P) Office of Asst Regional Administrator- PBS;2;DEU0720261;267;1;24/01/2007 00.00;24/01/2007 00.00;25/01/2007 00.00;09/02/2007 00.00;22/02/2007 07.42
3175;(2P) Office of Asst Regional Administrator- PBS;2;DEU0720261;267;1;24/01/2007 00.00;24/01/2007 00.00;25/01/2007 00.00;09/02/2007 00.00;22/02/2007 07.42
3176;(1PR) Property Disposal Division;1;DEU1-0710335;31;1;27/03/2007 00.00;27/03/2007 00.00;28/03/2007 00.00;10/04/2007 00.00;11/04/2007 12.01
3177;(1PR) Property Disposal Division;1;DEU1-0710335;31;1;27/03/2007 00.00;27/03/2007 00.00;28/03/2007 00.00;10/04/2007 00.00;16/05/2007 09.57
3178;*(3T) Federal Technology Service  (ABOLISHED);3;DEU-3-07-003;42;1;19/03/2007 00.00;19/03/2007 00.00;02/04/2007 00.00;13/04/2007 00.00;23/04/2007 09.56
3179;(3P) Office of the Assistant Regional Administrator- PBS;3;0730027LCMP;31;2;16/04/2007 00.00;23/04/2007 00.00;30/04/2007 00.00;14/05/2007 00.00;16/05/2007 15.16
3180;(3P) Office of the Assistant Regional Administrator- PBS;3;0730027LCMP;31;2;16/04/2007 00.00;23/04/2007 00.00;30/04/2007 00.00;14/05/2007 00.00;16/05/2007 15.20
3181;(8P) Office of the Assist. Regional Administrator- PBS;8;780054;12;1;28/02/2007 00.00;01/03/2007 00.00;02/03/2007 00.00;16/03/2007 00.00;25/04/2007 10.25
3182;(7CP) Human Resources & Program Support Div;7;770531;44;1;16/04/2007 00.00;17/04/2007 00.00;18/04/2007 00.00;02/05/2007 00.00;11/05/2007 14.06
3183;(7CP) Human Resources & Program Support Div;7;770531;44;1;16/04/2007 00.00;17/04/2007 00.00;18/04/2007 00.00;02/05/2007 00.00;11/05/2007 14.09
3184;*(6FR) National Customer Service Ctr (ABOLISHED);6;DE-17-07;174;1;03/04/2007 00.00;05/04/2007 00.00;11/04/2007 00.00;24/04/2007 00.00;25/04/2007 16.18
3185;*(6FR) National Customer Service Ctr (ABOLISHED);6;DE-17-07;174;1;03/04/2007 00.00;05/04/2007 00.00;11/04/2007 00.00;24/04/2007 00.00;16/05/2007 11.42
3186;(8P) Office of the Assist. Regional Administrator- PBS;8;780081;5;1;26/02/2007 00.00;27/02/2007 00.00;28/02/2007 00.00;14/03/2007 00.00;09/04/2007 16.06
3187;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770761;57;2;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;24/05/2007 16.47
3188;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770761;57;2;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;24/05/2007 16.51
3189;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;0707002ACMP;70;2;16/05/2007 00.00;17/05/2007 00.00;18/05/2007 00.00;03/06/2007 00.00;18/06/2007 12.57
3190;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;0707002ACMP;70;2;16/05/2007 00.00;17/05/2007 00.00;18/05/2007 00.00;03/06/2007 00.00;18/06/2007 13.14
3191;*(7F) Office of the Assistant RA- FSS (ABOLISHED);7;0707002ACMP;70;2;16/05/2007 00.00;17/05/2007 00.00;18/05/2007 00.00;03/06/2007 00.00;18/06/2007 13.14
3192;(6PT) Portfolio Management Division;6;760779;64;1;03/05/2007 00.00;09/05/2007 00.00;11/05/2007 00.00;17/05/2007 00.00;24/05/2007 11.27
3193;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770761;57;2;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;24/05/2007 16.49
3194;*(7BC)Acctg & Financial Svcs-Grtr SW Ctr( ABOLISH);7;770761;57;2;25/04/2007 00.00;26/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;24/05/2007 16.51
3195;*(5TR) Center for Network Services (ABOLISHED);5;0750652DEU;39;1;30/05/2007 00.00;01/06/2007 00.00;11/06/2007 00.00;15/06/2007 00.00;28/06/2007 11.40
3196;Region 02 -Northeast & Caribbean Region;2;720551;18;1;13/03/2007 00.00;13/03/2007 00.00;14/03/2007 00.00;17/04/2007 00.00;25/04/2007 11.56
3197;(6PF) Facilities Management Division;6;760819;18;1;01/05/2007 00.00;25/05/2007 00.00;31/05/2007 00.00;13/06/2007 00.00;14/06/2007 13.56
3198;(8P) Office of the Assist. Regional Administrator- PBS;8;780181;1;1;24/04/2007 00.00;25/04/2007 00.00;27/04/2007 00.00;11/05/2007 00.00;23/05/2007 22.21
3199;(3PC) Chesapeake Service Center;3;0730038LCMP;8;1;29/05/2007 00.00;13/06/2007 00.00;14/06/2007 00.00;27/06/2007 00.00;28/06/2007 11.58
3200;(7P) Office of the Assist. Regional Administrator- PBS;7;770434;25;1;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;08/05/2007 12.30
3201;(7P) Office of the Assist. Regional Administrator- PBS;7;770434;25;1;28/03/2007 00.00;29/03/2007 00.00;30/03/2007 00.00;13/04/2007 00.00;11/06/2007 15.11
